Proteome Id	Organism	Organism Id	Protein count	BUSCO	CPD	Kingdom	Phylum	Class	Order	Family	Genus	Species
UP000016560	Aquipseudomonas alcaligenes (strain ATCC 14909 / DSM 50342 / CCUG 1425 / JCM 20561 / NBRC 14159 / NCIMB 9945 / NCTC 10367 / 1577) (Pseudomonas alcaligenes)	1215092	4528	C:99.1%[S:99.0%,D:0.1%],F:0.1%,M:0.8%,n:782	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Aquipseudomonas	Aquipseudomonas alcaligenes
UP000016566	Limimaricola cinnabarinus LL-001	1337093	3801	C:93.9%[S:93.9%,D:0.0%],F:1.6%,M:4.6%,n:833	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Limimaricola	Limimaricola cinnabarinus
UP000016569	Brevundimonas abyssalis TAR-001	1391729	2946	C:85.6%[S:85.0%,D:0.7%],F:1.9%,M:12.5%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas abyssalis
UP000016649	Treponema lecithinolyticum ATCC 700332	1321815	2175	C:99.4%[S:99.1%,D:0.3%],F:0.3%,M:0.3%,n:345	Outlier (high value)	Pseudomonadati	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema lecithinolyticum
UP000016660	Prevotella disiens JCM 6334 = ATCC 29426	1235811	2810	C:99.1%[S:99.1%,D:0.0%],F:0.4%,M:0.6%,n:541	Unknown	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella disiens
UP000016702	Pseudomonas putida NBRC 14164	1211579	5431	C:94.9%[S:94.8%,D:0.1%],F:0.3%,M:4.9%,n:782	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
UP000016721	Clostridium intestinale URNW	1294142	4340	C:94.3%[S:91.7%,D:2.7%],F:0.4%,M:5.3%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium intestinale
UP000016843	Rhodonellum psychrophilum GCM71 = DSM 17998	1123057	4904	C:99.7%[S:99.7%,D:0.0%],F:0.0%,M:0.3%,n:768	Unknown	Pseudomonadati	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Rhodonellum	Rhodonellum psychrophilum
UP000016985	Streptococcus constellatus subsp. pharyngis SK1060 = CCUG 46377	1035184	2033	C:98.5%[S:98.5%,D:0.0%],F:1.0%,M:0.5%,n:402	Unknown	Bacillati	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus
UP000017048	Nocardia asteroides NBRC 15531	1110697	6459	C:99.7%[S:99.2%,D:0.5%],F:0.3%,M:0.0%,n:743	Unknown	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia asteroides
UP000017131	Staphylococcus simulans UMC-CNS-990	1405498	2645	C:99.1%[S:99.1%,D:0.0%],F:0.4%,M:0.4%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus simulans
UP000017548	Shewanella decolorationis S12	1353536	4219	C:99.6%[S:99.6%,D:0.0%],F:0.1%,M:0.2%,n:820	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella decolorationis
UP000017590	Clostridium autoethanogenum DSM 10061	1341692	3877	C:99.6%[S:98.1%,D:1.5%],F:0.0%,M:0.4%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium autoethanogenum
UP000017667	Acinetobacter haemolyticus CIP 64.3 = MTCC 9819	1217659	3185	C:98.6%[S:98.1%,D:0.5%],F:0.5%,M:0.8%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter haemolyticus
UP000017668	Bradyrhizobium lupini HPC(L)	1229491	4614	C:87.6%[S:87.6%,D:0.0%],F:1.3%,M:11.1%,n:639	Outlier (low value)	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Bradyrhizobium	Rhizobium lupini
UP000017670	Acinetobacter beijerinckii CIP 110307	1217648	3315	C:98.4%[S:97.5%,D:0.8%],F:0.5%,M:1.1%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter beijerinckii
UP000017747	Youngiibacter fragilis 232.1	994573	3729	C:97.3%[S:96.2%,D:1.1%],F:0.4%,M:2.3%,n:264	Standard	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Youngiibacter	Youngiibacter fragilis
UP000017819	Lutibaculum baratangense AMV1	631454	4164	C:98.4%[S:98.0%,D:0.5%],F:0.5%,M:1.1%,n:639	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Tepidamorphaceae	Lutibaculum	Lutibaculum baratangense
UP000017834	Enterobacter cloacae S611	1399146	3989	C:91.4%[S:91.1%,D:0.2%],F:0.2%,M:8.4%,n:440	Close to standard (low value)	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae
UP000017842	Methyloglobulus morosus KoM1	1116472	3732	C:98.1%[S:97.0%,D:1.1%],F:0.5%,M:1.4%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methyloglobulus	Methyloglobulus morosus
UP000017984	Streptomyces roseochromogenus subsp. oscitans DS 12.976	1352936	8885	C:97.4%[S:96.7%,D:0.7%],F:2.0%,M:0.6%,n:1579	Unknown	Bacillati	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces roseochromogenus
UP000018143	Helicobacter fennelliae MRY12-0050	1325130	2446	C:97.1%[S:97.0%,D:0.2%],F:0.3%,M:2.5%,n:628	Outlier (high value)	Pseudomonadati	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter fennelliae
UP000018209	Gluconobacter thailandicus NBRC 3257	1381097	3360	C:97.7%[S:97.4%,D:0.3%],F:1.0%,M:1.3%,n:617	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Gluconobacter	Gluconobacter thailandicus
UP000018234	Flavobacterium saliperosum S13	1341155	2647	C:96.5%[S:96.5%,D:0.0%],F:1.2%,M:2.3%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium saliperosum
UP000018339	Geobacillus thermopakistaniensis (strain MAS1)	1408282	3525	C:96.2%[S:96.2%,D:0.0%],F:0.4%,M:3.3%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Geobacillus	
UP000018415	Acinetobacter indicus CIP 110367	1341679	2967	C:98.6%[S:98.4%,D:0.3%],F:0.5%,M:0.8%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter indicus
UP000018419	Acinetobacter radioresistens SK82	596318	3187	C:99.2%[S:98.4%,D:0.8%],F:0.0%,M:0.8%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter radioresistens
UP000018433	Acinetobacter soli NIPH 2899	1217677	3154	C:99.2%[S:98.6%,D:0.5%],F:0.0%,M:0.8%,n:366	Outlier (low value)	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter soli
UP000018454	Acetobacter pomorum DM001	945681	2402	C:97.2%[S:97.1%,D:0.2%],F:0.3%,M:2.4%,n:617	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	Acetobacter pomorum
UP000018458	Succinatimonas hippei (strain DSM 22608 / JCM 16073 / KCTC 15190 / YIT 12066)	762983	2169	C:88.5%[S:87.7%,D:0.8%],F:1.6%,M:9.8%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Succinatimonas	Succinatimonas hippei
UP000018461	Oribacterium parvum ACB1	796943	2127	C:98.1%[S:97.3%,D:0.8%],F:0.8%,M:1.1%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium	Oribacterium parvum
UP000018465	Acinetobacter lwoffii NCTC 5866 = CIP 64.10 = NIPH 512	981327	3202	C:98.6%[S:97.8%,D:0.8%],F:0.3%,M:1.1%,n:366	Outlier (low value)	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter lwoffii
UP000018466	Stomatobaculum longum	796942	2070	C:97.7%[S:97.3%,D:0.4%],F:0.4%,M:1.9%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	
UP000018690	Mediterraneibacter gnavus (strain CC55_001C)	1073375	2942	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter gnavus
UP000018720	Leptospira licerasiae str. MMD4847	1049971	3953	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:239	Unknown	Pseudomonadati	Spirochaetota	Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	Leptospira licerasiae
UP000018727	Prevotella nigrescens CC14M	1073366	2592	C:99.6%[S:99.4%,D:0.2%],F:0.2%,M:0.2%,n:541	Unknown	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella nigrescens
UP000018745	Mycoplasma ovis str. Michigan	1415773	834	C:69.0%[S:69.0%,D:0.0%],F:4.6%,M:26.4%,n:174	Unknown	Bacillati	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma ovis
UP000018850	Zhouia amylolytica AD3	1286632	3353	C:98.8%[S:98.8%,D:0.0%],F:1.0%,M:0.3%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Zhouia	Zhouia amylolytica
UP000018877	Neobacillus vireti LMG 21834	1131730	5084	C:99.6%[S:99.3%,D:0.2%],F:0.4%,M:0.0%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Neobacillus	Neobacillus vireti
UP000018890	Halalkalibacter wakoensis JCM 9140	1236970	4575	C:92.7%[S:92.7%,D:0.0%],F:5.6%,M:1.8%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter wakoensis
UP000018896	Halalkalibacter akibai (strain ATCC 43226 / DSM 21942 / CIP 109018 / JCM 9157 / 1139) (Bacillus akibai)	1236973	4710	C:96.0%[S:95.1%,D:0.9%],F:3.3%,M:0.7%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Halalkalibacter	Halalkalibacter akibai
UP000018934	Dehalobacter restrictus (strain DSM 9455 / PER-K23)	871738	2756	C:96.6%[S:96.2%,D:0.4%],F:0.0%,M:3.4%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Eubacteriales	Desulfitobacteriaceae	Dehalobacter	Dehalobacter restrictus
UP000018949	Mesobacillus boroniphilus JCM 21738	1294265	5100	C:77.1%[S:76.7%,D:0.4%],F:18.0%,M:4.9%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Mesobacillus	Mesobacillus boroniphilus
UP000019063	Roseivivax marinus	1379903	4264	C:99.0%[S:98.9%,D:0.1%],F:0.4%,M:0.6%,n:833	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseivivax	
UP000019092	Bibersteinia trehalosi USDA-ARS-USMARC-189	1263831	2368	C:95.4%[S:95.3%,D:0.1%],F:2.0%,M:2.6%,n:1100	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Bibersteinia	Bibersteinia trehalosi
UP000019102	Gracilibacillus boraciitolerans JCM 21714	1298598	4450	C:74.2%[S:74.2%,D:0.0%],F:17.8%,M:8.0%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Gracilibacillus	Gracilibacillus boraciitolerans
UP000019113	Halomonas huangheensis	1178482	4209	C:99.4%[S:99.4%,D:0.0%],F:0.3%,M:0.3%,n:619	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	
UP000019131	Bacteroides reticulotermitis JCM 10512	1445607	4841	C:82.8%[S:82.8%,D:0.0%],F:12.2%,M:5.0%,n:541	Unknown	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides reticulotermitis
UP000019140	Candidatus Entotheonella gemina	1429439	8989	C:64.5%[S:63.7%,D:0.8%],F:21.0%,M:14.5%,n:124	Unknown	Pseudomonadati	Candidatus Tectimicrobiota	Candidatus Entotheonellia	Candidatus Entotheonellales	Candidatus Entotheonellaceae	Candidatus Entotheonella	
UP000019141	Entotheonella factor	1429438	8429	C:87.1%[S:85.5%,D:1.6%],F:8.9%,M:4.0%,n:124	Unknown	Pseudomonadati	Candidatus Tectimicrobiota	Candidatus Entotheonellia	Candidatus Entotheonellales	Candidatus Entotheonellaceae	Candidatus Entotheonella	
UP000019184	Candidatus Contendobacter odensis Run_B_J11	1400861	4763	C:97.8%[S:97.3%,D:0.5%],F:0.3%,M:1.9%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria		Candidatus Competibacteraceae	Candidatus Contendobacter	Candidatus Contendobacter odensis
UP000019193	Acinetobacter nosocomialis 28F	1147131	4002	C:98.4%[S:98.1%,D:0.3%],F:0.8%,M:0.8%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter nosocomialis
UP000019205	Congregibacter litoralis KT71	314285	3868	C:98.8%[S:98.4%,D:0.4%],F:0.5%,M:0.7%,n:913	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Halieaceae	Congregibacter	Congregibacter litoralis
UP000019226	Corynebacterium casei LMG S-19264	1285583	2769	C:99.1%[S:98.8%,D:0.3%],F:0.4%,M:0.5%,n:743	Unknown	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium casei
UP000019243	Brochothrix campestris FSL F6-1037	1265861	2423	C:84.4%[S:83.8%,D:0.7%],F:4.2%,M:11.3%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix campestris
UP000019248	Listeria riparia FSL S10-1204	1265816	3176	C:89.1%[S:88.4%,D:0.7%],F:3.6%,M:7.3%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria riparia
UP000019249	Listeria floridensis FSL S10-1187	1265817	2904	C:80.0%[S:79.8%,D:0.2%],F:7.3%,M:12.7%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria floridensis
UP000019269	Borrelia nietonii YOR	1293576	931	C:91.9%[S:91.9%,D:0.0%],F:4.3%,M:3.8%,n:345	Unknown	Pseudomonadati	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Borrelia nietonii
UP000019270	Cytobacillus firmus DS1	1307436	4921	C:100.0%[S:99.3%,D:0.7%],F:0.0%,M:0.0%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Bacillaceae	Cytobacillus	Cytobacillus firmus
UP000019275	Cellulophaga geojensis KL-A	1328323	3486	C:99.6%[S:99.6%,D:0.0%],F:0.1%,M:0.3%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Cellulophaga	Cellulophaga geojensis
UP000019331	Borrelia parkeri SLO	1313294	875	C:95.7%[S:95.7%,D:0.0%],F:1.2%,M:3.2%,n:345	Unknown	Pseudomonadati	Spirochaetota	Spirochaetia	Spirochaetales	Borreliaceae	Borrelia	Borrelia parkeri
UP000019474	Fructilactobacillus florum 8D	1221538	1228	C:94.5%[S:94.5%,D:0.0%],F:0.7%,M:4.7%,n:402	Unknown	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus florum
UP000019481	Thermoanaerobacterium aotearoense SCUT27	1421016	2782	C:99.2%[S:98.7%,D:0.4%],F:0.2%,M:0.6%,n:476	Unknown	Bacillati	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacterium	Thermoanaerobacterium aotearoense
UP000019485	Actinospica robiniae DSM 44927	479430	191	C:0.0%[S:0.0%,D:0.0%],F:0.3%,M:99.7%,n:292	Unknown	Bacillati	Actinomycetota	Actinomycetes	Catenulisporales	Actinospicaceae	Actinospica	Actinospica robiniae
UP000019489	Intrasporangium oryzae NRRL B-24470	1386089	4086	C:98.9%[S:98.7%,D:0.2%],F:0.2%,M:0.9%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Intrasporangium	Intrasporangium oryzae
UP000019491	Rhodococcus wratislaviensis NBRC 100605	1219028	9469	C:99.3%[S:96.9%,D:2.4%],F:0.3%,M:0.4%,n:743	Unknown	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus wratislaviensis
UP000019494	Intrasporangium chromatireducens Q5-1	584657	4363	C:96.5%[S:96.1%,D:0.4%],F:0.7%,M:2.8%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Intrasporangium	Intrasporangium chromatireducens
UP000019681	Fervidicella metallireducens AeB	1403537	2800	C:94.7%[S:94.7%,D:0.0%],F:0.8%,M:4.5%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Fervidicella	Fervidicella metallireducens
UP000019753	Actinotalea ferrariae CF5-4	948458	3558	C:94.4%[S:94.2%,D:0.2%],F:1.5%,M:4.1%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Cellulomonadaceae	Actinotalea	Actinotalea ferrariae
UP000019918	Erwinia mallotivora	69222	3959	C:93.2%[S:93.0%,D:0.2%],F:0.2%,M:6.6%,n:440	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Erwinia	
UP000020218	Candidatus Accumulibacter adjunctus	1454001	3906	C:93.1%[S:92.4%,D:0.7%],F:1.4%,M:5.4%,n:569	Unknown	Pseudomonadati	Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	
UP000020492	Deinococcus phoenicis	1476583	3556	C:86.3%[S:86.3%,D:0.0%],F:8.1%,M:5.6%,n:124	Unknown	Thermotogati	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	
UP000020681	Mycobacterium ulcerans str. Harvey	1299332	9031	C:60.0%[S:59.4%,D:0.7%],F:24.9%,M:15.1%,n:743	Outlier (high value)	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium ulcerans
UP000020766	Comamonas aquatica DA1877	1457173	3527	C:98.3%[S:98.0%,D:0.3%],F:0.4%,M:1.3%,n:688	Unknown	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas aquatica
UP000021315	Candidatus Accumulibacter cognatus	2954383	3953	C:96.3%[S:96.0%,D:0.4%],F:0.7%,M:3.0%,n:569	Unknown	Pseudomonadati	Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	
UP000021369	Ruminococcus albus SY3	1341156	3322	C:98.1%[S:89.8%,D:8.3%],F:0.4%,M:1.5%,n:264	Unknown	Bacillati	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus albus
UP000022141	Accumulibacter regalis	522306	4038	C:97.7%[S:96.5%,D:1.2%],F:1.1%,M:1.2%,n:569	Unknown	Pseudomonadati	Pseudomonadota	Betaproteobacteria			Candidatus Accumulibacter	
UP000022447	Roseivivax halodurans JCM 10272	1449350	4304	C:98.6%[S:98.0%,D:0.6%],F:0.5%,M:1.0%,n:833	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseivivax	Roseivivax halodurans
UP000022835	Mycolicibacterium aromaticivorans JS19b1 = JCM 16368	1440774	5770	C:99.6%[S:99.3%,D:0.3%],F:0.0%,M:0.4%,n:743	Unknown	Bacillati	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium aromaticivorans
UP000023104	Bordetella holmesii 1058	1247648	3591	C:98.0%[S:97.7%,D:0.3%],F:1.3%,M:0.7%,n:688	Unknown	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella holmesii
UP000023430	Roseivivax isoporae LMG 25204	1449351	4626	C:98.6%[S:98.3%,D:0.2%],F:0.2%,M:1.2%,n:833	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseivivax	Roseivivax isoporae
UP000023435	Lysobacter capsici AZ78	1444315	5276	C:97.8%[S:97.6%,D:0.3%],F:0.3%,M:1.8%,n:1152	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Lysobacter	Lysobacter capsici
UP000023464	Photorhabdus aegyptia	2805098	4240	C:96.6%[S:96.1%,D:0.5%],F:0.5%,M:3.0%,n:440	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Photorhabdus	
UP000023482	Porphyromonas catoniae ATCC 51270	887901	1597	C:98.3%[S:98.2%,D:0.2%],F:0.2%,M:1.5%,n:541	Unknown	Pseudomonadati	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas catoniae
UP000023561	Parageobacillus caldoxylosilyticus NBRC 107762	1220594	3810	C:99.6%[S:99.6%,D:0.0%],F:0.2%,M:0.2%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Saccharococcus	Saccharococcus caldoxylosilyticus
UP000023566	Parageobacillus genomosp. 1	1295642	3639	C:99.8%[S:99.6%,D:0.2%],F:0.2%,M:0.0%,n:450	Unknown	Bacillati	Bacillota	Bacilli	Bacillales	Anoxybacillaceae	Parageobacillus	
UP000023774	Acinetobacter pseudolwoffii	2053287	2794	C:98.9%[S:98.9%,D:0.0%],F:0.0%,M:1.1%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	
UP000023776	Acinetobacter parvus DSM 16617 = CIP 108168	981333	2754	C:98.1%[S:97.3%,D:0.8%],F:0.8%,M:1.1%,n:366	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter parvus
UP000023842	Ectopseudomonas composti	658457	4819	C:98.6%[S:98.3%,D:0.3%],F:0.8%,M:0.6%,n:782	Unknown	Pseudomonadati	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Ectopseudomonas	
UP000024001	Microbacterium oleivorans	273677	2781	C:99.8%[S:99.6%,D:0.2%],F:0.0%,M:0.2%,n:537	Unknown	Bacillati	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Microbacterium	
UP000024547	Hyphomonas atlantica	1280948	3518	C:98.4%[S:97.7%,D:0.7%],F:0.2%,M:1.4%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	
UP000024836	Actibacterium atlanticum	1461693	3126	C:98.4%[S:98.0%,D:0.5%],F:0.2%,M:1.3%,n:833	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	
UP000024842	Holospora elegans E1	1427503	1193	C:52.3%[S:51.9%,D:0.5%],F:5.8%,M:41.9%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Holospora	Holospora elegans
UP000025523	Streptococcus equi subsp. zooepidemicus SzS31A1	1352602	1832	C:98.8%[S:98.8%,D:0.0%],F:0.7%,M:0.5%,n:402	Unknown	Bacillati	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equi
UP000025748	Bordetella hinzii OH87 BAL007II	1331262	4610	C:99.7%[S:99.4%,D:0.3%],F:0.1%,M:0.1%,n:688	Unknown	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella hinzii
UP000025756	Bordetella bronchiseptica 00-P-2796	1331199	5319	C:99.3%[S:98.7%,D:0.6%],F:0.6%,M:0.1%,n:688	Outlier (high value)	Pseudomonadati	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica
UP000026249	Actibacterium mucosum KCTC 23349	1454373	3616	C:99.4%[S:99.3%,D:0.1%],F:0.0%,M:0.6%,n:833	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Actibacterium	Actibacterium mucosum
UP000026922	Holospora undulata HU1	1321371	1184	C:56.7%[S:56.5%,D:0.2%],F:3.2%,M:40.0%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Holosporales	Holosporaceae	Holospora	Holospora undulata
UP000027037	Hyphomonas beringensis	1280946	3615	C:97.9%[S:97.7%,D:0.2%],F:0.7%,M:1.4%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	
UP000027064	Flavobacterium seoulense	1492738	3230	C:99.3%[S:99.0%,D:0.3%],F:0.4%,M:0.3%,n:733	Unknown	Pseudomonadati	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
UP000027100	Hyphomonas polymorpha PS728	1280954	3851	C:98.6%[S:98.1%,D:0.5%],F:0.7%,M:0.7%,n:432	Unknown	Pseudomonadati	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	Hyphomonas polymorpha
UP000027129	Ligilactobacillus animalis	1605	1844	C:98.8%[S:98.5%,D:0.2%],F:1.0%,M:0.2%,n:402	Unknown	Bacillati	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	
